prompt_id,category,stress_type,prompt,negative_prompt,seed,split
main_faces_085,faces,teeth_detail,"portrait of a teenage debater in a navy blazer, warm tungsten backstage light, looking directly into the camera, realistic skin texture, clear fine baby hairs along the hairline, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213085,main
main_faces_086,faces,stubble,"portrait of a teenage debater in a navy blazer, warm tungsten backstage light, with a restrained smile, realistic skin texture, clear eyelashes and iris detail, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213086,main
main_faces_087,faces,wrinkle_lines,"portrait of a teenage debater in a navy blazer, warm tungsten backstage light, with a restrained smile, realistic skin texture, clear soft makeup edges around the eyes, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213087,main
main_faces_088,faces,makeup_edge,"portrait of a teenage debater in a navy blazer, warm tungsten backstage light, in half profile, realistic skin texture, clear strands escaping from a braid, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213088,main
main_faces_089,faces,eyelashes,"portrait of a teenage debater in a navy blazer, warm tungsten backstage light, caught mid-laugh, realistic skin texture, clear eyebrow hairs and skin sheen, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213089,main
main_faces_090,faces,hairline,"portrait of a teenage debater in a navy blazer, warm tungsten backstage light, with a serious relaxed expression, realistic skin texture, clear teeth edges in a natural smile, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213090,main
main_faces_091,faces,pores,"portrait of a teenage debater in a navy blazer, warm tungsten backstage light, glancing just off-camera, realistic skin texture, clear lip texture and cupid's bow, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213091,main
main_faces_092,faces,freckles,"portrait of a teenage debater in a navy blazer, warm tungsten backstage light, after a long blink, realistic skin texture, clear crow's feet and smile lines, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213092,main
main_faces_093,faces,teeth_detail,"portrait of a teenage debater in a navy blazer, warm tungsten backstage light, with calm concentration, realistic skin texture, clear beard stubble along the jaw, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213093,main
main_faces_094,faces,stubble,"portrait of a middle-aged pastry chef in a white coat, window-lit studio backdrop, looking directly into the camera, realistic skin texture, clear freckles and pores across the cheeks, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213094,main
main_faces_095,faces,wrinkle_lines,"portrait of a middle-aged pastry chef in a white coat, window-lit studio backdrop, with a restrained smile, realistic skin texture, clear fine baby hairs along the hairline, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213095,main
main_faces_096,faces,makeup_edge,"portrait of a middle-aged pastry chef in a white coat, window-lit studio backdrop, in half profile, realistic skin texture, clear eyelashes and iris detail, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213096,main
main_faces_097,faces,eyelashes,"portrait of a middle-aged pastry chef in a white coat, window-lit studio backdrop, in half profile, realistic skin texture, clear soft makeup edges around the eyes, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213097,main
main_faces_098,faces,hairline,"portrait of a middle-aged pastry chef in a white coat, window-lit studio backdrop, caught mid-laugh, realistic skin texture, clear strands escaping from a braid, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213098,main
main_faces_099,faces,pores,"portrait of a middle-aged pastry chef in a white coat, window-lit studio backdrop, with a serious relaxed expression, realistic skin texture, clear eyebrow hairs and skin sheen, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213099,main
main_faces_100,faces,freckles,"portrait of a middle-aged pastry chef in a white coat, window-lit studio backdrop, glancing just off-camera, realistic skin texture, clear teeth edges in a natural smile, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213100,main
main_mixed_scenes_001,mixed scenes,multi_object_clutter,"slightly elevated aisle view of an open-air fish market stall with hanging price tags, stacked crates, and measuring tools, with warm late-afternoon sun, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214001,main
main_mixed_scenes_002,mixed scenes,occlusion_overlap,"tight room corner crop of an open-air fish market stall with hanging price tags, stacked crates, and measuring tools, under mixed daylight and fluorescent light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214002,main
main_mixed_scenes_003,mixed scenes,reflection_mix,"tight room corner crop of an open-air fish market stall with hanging price tags, stacked crates, and measuring tools, with practical task lighting, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214003,main
main_mixed_scenes_004,mixed scenes,layered_depth,"eye-level workstation shot of an open-air fish market stall with hanging price tags, stacked crates, and measuring tools, with night neon spill from outside, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214004,main
main_mixed_scenes_005,mixed scenes,small_text_plus_geometry,"overhead bench photo of an open-air fish market stall with hanging price tags, stacked crates, and measuring tools, with soft diffused window light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214005,main
main_mixed_scenes_006,mixed scenes,foliage_plus_tools,"wide documentary frame of an open-air fish market stall with hanging price tags, stacked crates, and patterned fabrics, with layered depth from foreground to background, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214006,main
main_mixed_scenes_007,mixed scenes,crowdless_dense_scene,"waist-level interior shot of an open-air fish market stall with hanging price tags, stacked crates, and patterned fabrics, with reflective highlights on metal surfaces, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214007,main
main_mixed_scenes_008,mixed scenes,specular_and_matte_mix,"angled tabletop overview of an open-air fish market stall with hanging price tags, stacked crates, and patterned fabrics, with cool shadow pockets, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214008,main
main_mixed_scenes_009,mixed scenes,multi_object_clutter,"front corner view of an open-air fish market stall with hanging price tags, stacked crates, and patterned fabrics, with warm late-afternoon sun, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214009,main
main_mixed_scenes_010,mixed scenes,occlusion_overlap,"slightly elevated aisle view of an open-air fish market stall with hanging price tags, stacked crates, and patterned fabrics, under mixed daylight and fluorescent light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214010,main
main_mixed_scenes_011,mixed scenes,reflection_mix,"slightly elevated aisle view of an open-air fish market stall with hanging price tags, stacked crates, and patterned fabrics, with practical task lighting, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214011,main
main_mixed_scenes_012,mixed scenes,layered_depth,"tight room corner crop of an open-air fish market stall with hanging price tags, stacked crates, and patterned fabrics, with night neon spill from outside, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214012,main
main_mixed_scenes_013,mixed scenes,small_text_plus_geometry,"eye-level workstation shot of an open-air fish market stall with hanging price tags, stacked crates, and patterned fabrics, with soft diffused window light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214013,main
main_mixed_scenes_014,mixed scenes,foliage_plus_tools,"overhead bench photo of an open-air fish market stall with hanging price tags, stacked crates, and patterned fabrics, with layered depth from foreground to background, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214014,main
main_mixed_scenes_015,mixed scenes,crowdless_dense_scene,"wide documentary frame of an open-air fish market stall with hanging price tags, stacked crates, and potted herbs, with reflective highlights on metal surfaces, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214015,main
main_mixed_scenes_016,mixed scenes,specular_and_matte_mix,"waist-level interior shot of an open-air fish market stall with hanging price tags, stacked crates, and potted herbs, with cool shadow pockets, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214016,main
main_mixed_scenes_017,mixed scenes,multi_object_clutter,"angled tabletop overview of an open-air fish market stall with hanging price tags, stacked crates, and potted herbs, with warm late-afternoon sun, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214017,main
main_mixed_scenes_018,mixed scenes,occlusion_overlap,"front corner view of an open-air fish market stall with hanging price tags, stacked crates, and potted herbs, under mixed daylight and fluorescent light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214018,main
main_mixed_scenes_019,mixed scenes,reflection_mix,"front corner view of an open-air fish market stall with hanging price tags, stacked crates, and potted herbs, with practical task lighting, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214019,main
main_mixed_scenes_020,mixed scenes,layered_depth,"slightly elevated aisle view of an open-air fish market stall with hanging price tags, stacked crates, and potted herbs, with night neon spill from outside, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214020,main
main_mixed_scenes_021,mixed scenes,small_text_plus_geometry,"tight room corner crop of an open-air fish market stall with hanging price tags, stacked crates, and potted herbs, with soft diffused window light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214021,main
main_mixed_scenes_022,mixed scenes,foliage_plus_tools,"eye-level workstation shot of an open-air fish market stall with hanging price tags, stacked crates, and potted herbs, with layered depth from foreground to background, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214022,main
main_mixed_scenes_023,mixed scenes,crowdless_dense_scene,"overhead bench photo of an open-air fish market stall with hanging price tags, stacked crates, and potted herbs, with reflective highlights on metal surfaces, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214023,main
main_mixed_scenes_024,mixed scenes,specular_and_matte_mix,"wide documentary frame of an open-air fish market stall with hanging price tags, stacked crates, and ticket stubs, with cool shadow pockets, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214024,main
main_mixed_scenes_025,mixed scenes,multi_object_clutter,"waist-level interior shot of an open-air fish market stall with hanging price tags, stacked crates, and ticket stubs, with warm late-afternoon sun, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214025,main
main_mixed_scenes_026,mixed scenes,occlusion_overlap,"angled tabletop overview of an open-air fish market stall with hanging price tags, stacked crates, and ticket stubs, under mixed daylight and fluorescent light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214026,main
main_mixed_scenes_027,mixed scenes,reflection_mix,"angled tabletop overview of an open-air fish market stall with hanging price tags, stacked crates, and ticket stubs, with practical task lighting, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214027,main
main_mixed_scenes_028,mixed scenes,layered_depth,"front corner view of an open-air fish market stall with hanging price tags, stacked crates, and ticket stubs, with night neon spill from outside, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214028,main
main_mixed_scenes_029,mixed scenes,small_text_plus_geometry,"slightly elevated aisle view of an open-air fish market stall with hanging price tags, stacked crates, and ticket stubs, with soft diffused window light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214029,main
main_mixed_scenes_030,mixed scenes,foliage_plus_tools,"tight room corner crop of an open-air fish market stall with hanging price tags, stacked crates, and ticket stubs, with layered depth from foreground to background, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214030,main
main_mixed_scenes_031,mixed scenes,crowdless_dense_scene,"eye-level workstation shot of an open-air fish market stall with hanging price tags, stacked crates, and ticket stubs, with reflective highlights on metal surfaces, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214031,main
main_mixed_scenes_032,mixed scenes,specular_and_matte_mix,"overhead bench photo of an open-air fish market stall with hanging price tags, stacked crates, and ticket stubs, with cool shadow pockets, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214032,main
main_mixed_scenes_033,mixed scenes,multi_object_clutter,"wide documentary frame of an open-air fish market stall with hanging price tags, stacked crates, and colored pencils, with warm late-afternoon sun, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214033,main
main_mixed_scenes_034,mixed scenes,occlusion_overlap,"waist-level interior shot of an open-air fish market stall with hanging price tags, stacked crates, and colored pencils, under mixed daylight and fluorescent light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214034,main
main_mixed_scenes_035,mixed scenes,reflection_mix,"waist-level interior shot of an open-air fish market stall with hanging price tags, stacked crates, and colored pencils, with practical task lighting, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214035,main
main_mixed_scenes_036,mixed scenes,layered_depth,"angled tabletop overview of an open-air fish market stall with hanging price tags, stacked crates, and colored pencils, with night neon spill from outside, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214036,main
main_mixed_scenes_037,mixed scenes,small_text_plus_geometry,"front corner view of an open-air fish market stall with hanging price tags, stacked crates, and colored pencils, with soft diffused window light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214037,main
main_mixed_scenes_038,mixed scenes,foliage_plus_tools,"slightly elevated aisle view of an open-air fish market stall with hanging price tags, stacked crates, and colored pencils, with layered depth from foreground to background, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214038,main
main_mixed_scenes_039,mixed scenes,crowdless_dense_scene,"tight room corner crop of an open-air fish market stall with hanging price tags, stacked crates, and colored pencils, with reflective highlights on metal surfaces, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214039,main
main_mixed_scenes_040,mixed scenes,specular_and_matte_mix,"eye-level workstation shot of an open-air fish market stall with hanging price tags, stacked crates, and colored pencils, with cool shadow pockets, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214040,main
main_mixed_scenes_041,mixed scenes,multi_object_clutter,"overhead bench photo of an open-air fish market stall with hanging price tags, stacked crates, and colored pencils, with warm late-afternoon sun, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214041,main
main_mixed_scenes_042,mixed scenes,occlusion_overlap,"wide documentary frame of an open-air fish market stall with hanging price tags, stacked crates, and ceramic mugs, under mixed daylight and fluorescent light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214042,main
main_mixed_scenes_043,mixed scenes,reflection_mix,"wide documentary frame of an open-air fish market stall with hanging price tags, stacked crates, and ceramic mugs, with practical task lighting, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214043,main
main_mixed_scenes_044,mixed scenes,layered_depth,"waist-level interior shot of an open-air fish market stall with hanging price tags, stacked crates, and ceramic mugs, with night neon spill from outside, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214044,main
main_mixed_scenes_045,mixed scenes,small_text_plus_geometry,"angled tabletop overview of an open-air fish market stall with hanging price tags, stacked crates, and ceramic mugs, with soft diffused window light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214045,main
main_mixed_scenes_046,mixed scenes,foliage_plus_tools,"front corner view of an open-air fish market stall with hanging price tags, stacked crates, and ceramic mugs, with layered depth from foreground to background, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214046,main
main_mixed_scenes_047,mixed scenes,crowdless_dense_scene,"slightly elevated aisle view of an open-air fish market stall with hanging price tags, stacked crates, and ceramic mugs, with reflective highlights on metal surfaces, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214047,main
main_mixed_scenes_048,mixed scenes,specular_and_matte_mix,"tight room corner crop of an open-air fish market stall with hanging price tags, stacked crates, and ceramic mugs, with cool shadow pockets, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214048,main
main_mixed_scenes_049,mixed scenes,multi_object_clutter,"eye-level workstation shot of an open-air fish market stall with hanging price tags, stacked crates, and ceramic mugs, with warm late-afternoon sun, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214049,main
main_mixed_scenes_050,mixed scenes,occlusion_overlap,"overhead bench photo of an open-air fish market stall with hanging price tags, stacked crates, and ceramic mugs, under mixed daylight and fluorescent light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214050,main
main_mixed_scenes_051,mixed scenes,reflection_mix,"overhead bench photo of an open-air fish market stall with hanging price tags, stacked crates, and ceramic mugs, with practical task lighting, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214051,main
main_mixed_scenes_052,mixed scenes,layered_depth,"wide documentary frame of an open-air fish market stall with hanging price tags, stacked crates, and paint tubes, with night neon spill from outside, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214052,main
main_mixed_scenes_053,mixed scenes,small_text_plus_geometry,"waist-level interior shot of an open-air fish market stall with hanging price tags, stacked crates, and paint tubes, with soft diffused window light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214053,main
main_mixed_scenes_054,mixed scenes,foliage_plus_tools,"angled tabletop overview of an open-air fish market stall with hanging price tags, stacked crates, and paint tubes, with layered depth from foreground to background, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214054,main
main_mixed_scenes_055,mixed scenes,crowdless_dense_scene,"front corner view of an open-air fish market stall with hanging price tags, stacked crates, and paint tubes, with reflective highlights on metal surfaces, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214055,main
main_mixed_scenes_056,mixed scenes,specular_and_matte_mix,"slightly elevated aisle view of an open-air fish market stall with hanging price tags, stacked crates, and paint tubes, with cool shadow pockets, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214056,main
main_mixed_scenes_057,mixed scenes,multi_object_clutter,"tight room corner crop of an open-air fish market stall with hanging price tags, stacked crates, and paint tubes, with warm late-afternoon sun, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214057,main
main_mixed_scenes_058,mixed scenes,occlusion_overlap,"eye-level workstation shot of an open-air fish market stall with hanging price tags, stacked crates, and paint tubes, under mixed daylight and fluorescent light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214058,main
main_mixed_scenes_059,mixed scenes,reflection_mix,"eye-level workstation shot of an open-air fish market stall with hanging price tags, stacked crates, and paint tubes, with practical task lighting, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214059,main
main_mixed_scenes_060,mixed scenes,layered_depth,"overhead bench photo of an open-air fish market stall with hanging price tags, stacked crates, and paint tubes, with night neon spill from outside, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214060,main
main_mixed_scenes_061,mixed scenes,small_text_plus_geometry,"wide documentary frame of an open-air fish market stall with hanging price tags, stacked crates, and boxed spare parts, with soft diffused window light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214061,main
main_mixed_scenes_062,mixed scenes,foliage_plus_tools,"waist-level interior shot of an open-air fish market stall with hanging price tags, stacked crates, and boxed spare parts, with layered depth from foreground to background, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214062,main
main_mixed_scenes_063,mixed scenes,crowdless_dense_scene,"angled tabletop overview of an open-air fish market stall with hanging price tags, stacked crates, and boxed spare parts, with reflective highlights on metal surfaces, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214063,main
main_mixed_scenes_064,mixed scenes,specular_and_matte_mix,"front corner view of an open-air fish market stall with hanging price tags, stacked crates, and boxed spare parts, with cool shadow pockets, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214064,main
main_mixed_scenes_065,mixed scenes,multi_object_clutter,"slightly elevated aisle view of an open-air fish market stall with hanging price tags, stacked crates, and boxed spare parts, with warm late-afternoon sun, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214065,main
main_mixed_scenes_066,mixed scenes,occlusion_overlap,"tight room corner crop of an open-air fish market stall with hanging price tags, stacked crates, and boxed spare parts, under mixed daylight and fluorescent light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214066,main
main_mixed_scenes_067,mixed scenes,reflection_mix,"tight room corner crop of an open-air fish market stall with hanging price tags, stacked crates, and boxed spare parts, with practical task lighting, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214067,main
main_mixed_scenes_068,mixed scenes,layered_depth,"eye-level workstation shot of an open-air fish market stall with hanging price tags, stacked crates, and boxed spare parts, with night neon spill from outside, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214068,main
main_mixed_scenes_069,mixed scenes,small_text_plus_geometry,"overhead bench photo of an open-air fish market stall with hanging price tags, stacked crates, and boxed spare parts, with soft diffused window light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214069,main
main_mixed_scenes_070,mixed scenes,foliage_plus_tools,"wide documentary frame of an open-air fish market stall with hanging price tags, stacked crates, and receipts clipped to a wire, with layered depth from foreground to background, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214070,main
main_mixed_scenes_071,mixed scenes,crowdless_dense_scene,"waist-level interior shot of an open-air fish market stall with hanging price tags, stacked crates, and receipts clipped to a wire, with reflective highlights on metal surfaces, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214071,main
main_mixed_scenes_072,mixed scenes,specular_and_matte_mix,"angled tabletop overview of an open-air fish market stall with hanging price tags, stacked crates, and receipts clipped to a wire, with cool shadow pockets, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214072,main
main_mixed_scenes_073,mixed scenes,multi_object_clutter,"front corner view of an open-air fish market stall with hanging price tags, stacked crates, and receipts clipped to a wire, with warm late-afternoon sun, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214073,main
main_mixed_scenes_074,mixed scenes,occlusion_overlap,"slightly elevated aisle view of an open-air fish market stall with hanging price tags, stacked crates, and receipts clipped to a wire, under mixed daylight and fluorescent light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214074,main
main_mixed_scenes_075,mixed scenes,reflection_mix,"slightly elevated aisle view of an open-air fish market stall with hanging price tags, stacked crates, and receipts clipped to a wire, with practical task lighting, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214075,main
main_mixed_scenes_076,mixed scenes,layered_depth,"tight room corner crop of an open-air fish market stall with hanging price tags, stacked crates, and receipts clipped to a wire, with night neon spill from outside, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214076,main
main_mixed_scenes_077,mixed scenes,small_text_plus_geometry,"eye-level workstation shot of an open-air fish market stall with hanging price tags, stacked crates, and receipts clipped to a wire, with soft diffused window light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214077,main
main_mixed_scenes_078,mixed scenes,foliage_plus_tools,"overhead bench photo of an open-air fish market stall with hanging price tags, stacked crates, and receipts clipped to a wire, with layered depth from foreground to background, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214078,main
main_mixed_scenes_079,mixed scenes,crowdless_dense_scene,"wide documentary frame of an open-air fish market stall with hanging price tags, stacked crates, and labels on drawers, with reflective highlights on metal surfaces, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214079,main
main_mixed_scenes_080,mixed scenes,specular_and_matte_mix,"waist-level interior shot of an open-air fish market stall with hanging price tags, stacked crates, and labels on drawers, with cool shadow pockets, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214080,main
main_mixed_scenes_081,mixed scenes,multi_object_clutter,"angled tabletop overview of an open-air fish market stall with hanging price tags, stacked crates, and labels on drawers, with warm late-afternoon sun, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214081,main
